,hospital_beds_per_thousand,date,location,cty_id
4732,0.4,2020-05-03,Burkina Faso,18
4733,0.4,2020-05-04,Burkina Faso,18
4734,0.4,2020-05-05,Burkina Faso,18
4735,0.4,2020-05-06,Burkina Faso,18
4736,0.4,2020-05-07,Burkina Faso,18
4737,0.4,2020-05-08,Burkina Faso,18
4738,0.4,2020-05-09,Burkina Faso,18
4739,0.4,2020-05-10,Burkina Faso,18
4740,0.4,2020-05-11,Burkina Faso,18
4741,0.4,2020-05-12,Burkina Faso,18
4742,0.4,2020-05-13,Burkina Faso,18
4743,0.4,2020-05-14,Burkina Faso,18
4744,0.4,2020-05-15,Burkina Faso,18
4745,0.4,2020-05-16,Burkina Faso,18
4746,0.4,2020-05-17,Burkina Faso,18
4747,0.4,2020-05-18,Burkina Faso,18
4748,0.4,2020-05-19,Burkina Faso,18
4749,0.4,2020-05-20,Burkina Faso,18
4750,0.4,2020-05-21,Burkina Faso,18
4751,0.4,2020-05-22,Burkina Faso,18
4752,0.4,2020-05-23,Burkina Faso,18
4753,0.4,2020-05-24,Burkina Faso,18
4754,0.4,2020-05-25,Burkina Faso,18
4755,0.4,2020-05-26,Burkina Faso,18
4756,0.4,2020-05-27,Burkina Faso,18
4757,0.4,2020-05-28,Burkina Faso,18
4758,0.4,2020-05-29,Burkina Faso,18
4759,0.4,2020-05-30,Burkina Faso,18
4760,0.4,2020-05-31,Burkina Faso,18
4761,0.4,2020-06-01,Burkina Faso,18
4762,0.4,2020-06-02,Burkina Faso,18
4763,0.4,2020-06-03,Burkina Faso,18
4764,0.4,2020-06-04,Burkina Faso,18
4765,0.4,2020-06-05,Burkina Faso,18
4766,0.4,2020-06-06,Burkina Faso,18
4767,0.4,2020-06-07,Burkina Faso,18
4768,0.4,2020-06-08,Burkina Faso,18
4769,0.4,2020-06-09,Burkina Faso,18
4770,0.4,2020-06-10,Burkina Faso,18
4771,0.4,2020-06-11,Burkina Faso,18
4772,0.4,2020-06-12,Burkina Faso,18
4773,0.4,2020-06-13,Burkina Faso,18
4774,0.4,2020-06-14,Burkina Faso,18
4775,0.4,2020-06-15,Burkina Faso,18
4776,0.4,2020-06-16,Burkina Faso,18
4777,0.4,2020-06-17,Burkina Faso,18
4778,0.4,2020-06-18,Burkina Faso,18
4779,0.4,2020-06-19,Burkina Faso,18
4780,0.4,2020-06-20,Burkina Faso,18
4781,0.4,2020-06-21,Burkina Faso,18
4782,0.4,2020-06-22,Burkina Faso,18
4783,0.4,2020-06-23,Burkina Faso,18
4784,0.4,2020-06-24,Burkina Faso,18
4785,0.4,2020-06-25,Burkina Faso,18
4786,0.4,2020-06-26,Burkina Faso,18
4787,0.4,2020-06-27,Burkina Faso,18
4788,0.4,2020-06-28,Burkina Faso,18
4789,0.4,2020-06-29,Burkina Faso,18
4790,0.4,2020-06-30,Burkina Faso,18
4791,0.4,2020-07-01,Burkina Faso,18
4792,0.4,2020-07-02,Burkina Faso,18
4793,0.4,2020-07-03,Burkina Faso,18
4794,0.4,2020-07-04,Burkina Faso,18
4795,0.4,2020-07-05,Burkina Faso,18
4796,0.4,2020-07-06,Burkina Faso,18
4797,0.4,2020-07-07,Burkina Faso,18
4798,0.4,2020-07-08,Burkina Faso,18
4799,0.4,2020-07-09,Burkina Faso,18
4800,0.4,2020-07-10,Burkina Faso,18
4801,0.4,2020-07-11,Burkina Faso,18
4802,0.4,2020-07-12,Burkina Faso,18
4803,0.4,2020-07-13,Burkina Faso,18
4804,0.4,2020-07-14,Burkina Faso,18
4805,0.4,2020-07-15,Burkina Faso,18
4806,0.4,2020-07-16,Burkina Faso,18
4807,0.4,2020-07-17,Burkina Faso,18
4808,0.4,2020-07-18,Burkina Faso,18
4809,0.4,2020-07-19,Burkina Faso,18
4810,0.4,2020-07-20,Burkina Faso,18
4811,0.4,2020-07-21,Burkina Faso,18
4812,0.4,2020-07-22,Burkina Faso,18
4813,0.4,2020-07-23,Burkina Faso,18
4814,0.4,2020-07-24,Burkina Faso,18
4815,0.4,2020-07-25,Burkina Faso,18
4816,0.4,2020-07-26,Burkina Faso,18
4817,0.4,2020-07-27,Burkina Faso,18
4818,0.4,2020-07-28,Burkina Faso,18
4819,0.4,2020-07-29,Burkina Faso,18
4820,0.4,2020-07-30,Burkina Faso,18
4821,0.4,2020-07-31,Burkina Faso,18
4822,0.4,2020-08-01,Burkina Faso,18
4823,0.4,2020-08-02,Burkina Faso,18
4824,0.4,2020-08-03,Burkina Faso,18
4825,0.4,2020-08-04,Burkina Faso,18
4826,0.4,2020-08-05,Burkina Faso,18
4827,0.4,2020-08-06,Burkina Faso,18
4828,0.4,2020-08-07,Burkina Faso,18
4829,0.4,2020-08-08,Burkina Faso,18
4830,0.4,2020-08-09,Burkina Faso,18
4831,0.4,2020-08-10,Burkina Faso,18
4832,0.4,2020-08-11,Burkina Faso,18
4833,0.4,2020-08-12,Burkina Faso,18
4834,0.4,2020-08-13,Burkina Faso,18
4835,0.4,2020-08-14,Burkina Faso,18
4836,0.4,2020-08-15,Burkina Faso,18
4837,0.4,2020-08-16,Burkina Faso,18
4838,0.4,2020-08-17,Burkina Faso,18
4839,0.4,2020-08-18,Burkina Faso,18
4840,0.4,2020-08-19,Burkina Faso,18
4841,0.4,2020-08-20,Burkina Faso,18
4842,0.4,2020-08-21,Burkina Faso,18
4843,0.4,2020-08-22,Burkina Faso,18
4844,0.4,2020-08-23,Burkina Faso,18
4845,0.4,2020-08-24,Burkina Faso,18
4846,0.4,2020-08-25,Burkina Faso,18
4847,0.4,2020-08-26,Burkina Faso,18
4848,0.4,2020-08-27,Burkina Faso,18
4849,0.4,2020-08-28,Burkina Faso,18
4850,0.4,2020-08-29,Burkina Faso,18
4851,0.4,2020-08-30,Burkina Faso,18
4852,0.4,2020-08-31,Burkina Faso,18
4853,0.4,2020-09-01,Burkina Faso,18
4854,0.4,2020-09-02,Burkina Faso,18
4855,0.4,2020-09-03,Burkina Faso,18
4856,0.4,2020-09-04,Burkina Faso,18
4857,0.4,2020-09-05,Burkina Faso,18
4858,0.4,2020-09-06,Burkina Faso,18
4859,0.4,2020-09-07,Burkina Faso,18
4860,0.4,2020-09-08,Burkina Faso,18
4861,0.4,2020-09-09,Burkina Faso,18
4862,0.4,2020-09-10,Burkina Faso,18
4863,0.4,2020-09-11,Burkina Faso,18
4864,0.4,2020-09-12,Burkina Faso,18
4865,0.4,2020-09-13,Burkina Faso,18
4866,0.4,2020-09-14,Burkina Faso,18
4867,0.4,2020-09-15,Burkina Faso,18
4868,0.4,2020-09-16,Burkina Faso,18
4869,0.4,2020-09-17,Burkina Faso,18
4870,0.4,2020-09-18,Burkina Faso,18
4871,0.4,2020-09-19,Burkina Faso,18
4872,0.4,2020-09-20,Burkina Faso,18
4873,0.4,2020-09-21,Burkina Faso,18
4874,0.4,2020-09-22,Burkina Faso,18
4875,0.4,2020-09-23,Burkina Faso,18
4876,0.4,2020-09-24,Burkina Faso,18
4877,0.4,2020-09-25,Burkina Faso,18
4878,0.4,2020-09-26,Burkina Faso,18
4879,0.4,2020-09-27,Burkina Faso,18
4880,0.4,2020-09-28,Burkina Faso,18
4881,0.4,2020-09-29,Burkina Faso,18
4882,0.4,2020-09-30,Burkina Faso,18
4883,0.4,2020-10-01,Burkina Faso,18
4884,0.4,2020-10-02,Burkina Faso,18
4885,0.4,2020-10-03,Burkina Faso,18
4886,0.4,2020-10-04,Burkina Faso,18
4887,0.4,2020-10-05,Burkina Faso,18
4888,0.4,2020-10-06,Burkina Faso,18
4889,0.4,2020-10-07,Burkina Faso,18
4890,0.4,2020-10-08,Burkina Faso,18
4891,0.4,2020-10-09,Burkina Faso,18
4892,0.4,2020-10-10,Burkina Faso,18
4893,0.4,2020-10-11,Burkina Faso,18
4894,0.4,2020-10-12,Burkina Faso,18
4895,0.4,2020-10-13,Burkina Faso,18
4896,0.4,2020-10-14,Burkina Faso,18
4897,0.4,2020-10-15,Burkina Faso,18
4898,0.4,2020-10-16,Burkina Faso,18
4899,0.4,2020-10-17,Burkina Faso,18
4900,0.4,2020-10-18,Burkina Faso,18
4901,0.4,2020-10-19,Burkina Faso,18
4902,0.4,2020-10-20,Burkina Faso,18
4903,0.4,2020-10-21,Burkina Faso,18
4904,0.4,2020-10-22,Burkina Faso,18
4905,0.4,2020-10-23,Burkina Faso,18
4906,0.4,2020-10-24,Burkina Faso,18
4907,0.4,2020-10-25,Burkina Faso,18
4908,0.4,2020-10-26,Burkina Faso,18
4909,0.4,2020-10-27,Burkina Faso,18
4910,0.4,2020-10-28,Burkina Faso,18
4911,0.4,2020-10-29,Burkina Faso,18
4912,0.4,2020-10-30,Burkina Faso,18
4913,0.4,2020-10-31,Burkina Faso,18
4914,0.4,2020-11-01,Burkina Faso,18
4915,0.4,2020-11-02,Burkina Faso,18
4916,0.4,2020-11-03,Burkina Faso,18
4917,0.4,2020-11-04,Burkina Faso,18
4918,0.4,2020-11-05,Burkina Faso,18
4919,0.4,2020-11-06,Burkina Faso,18
4920,0.4,2020-11-07,Burkina Faso,18
4921,0.4,2020-11-08,Burkina Faso,18
4922,0.4,2020-11-09,Burkina Faso,18
4923,0.4,2020-11-10,Burkina Faso,18
4924,0.4,2020-11-11,Burkina Faso,18
4925,0.4,2020-11-12,Burkina Faso,18
4926,0.4,2020-11-13,Burkina Faso,18
4927,0.4,2020-11-14,Burkina Faso,18
4928,0.4,2020-11-15,Burkina Faso,18
4929,0.4,2020-11-16,Burkina Faso,18
4930,0.8,2020-03-03,Bangladesh,19
4931,0.8,2020-03-04,Bangladesh,19
4932,0.8,2020-03-05,Bangladesh,19
4933,0.8,2020-03-06,Bangladesh,19
4934,0.8,2020-03-07,Bangladesh,19
4935,0.8,2020-03-08,Bangladesh,19
4936,0.8,2020-03-09,Bangladesh,19
4937,0.8,2020-03-10,Bangladesh,19
4938,0.8,2020-03-11,Bangladesh,19
4939,0.8,2020-03-12,Bangladesh,19
4940,0.8,2020-03-13,Bangladesh,19
4941,0.8,2020-03-14,Bangladesh,19
4942,0.8,2020-03-15,Bangladesh,19
4943,0.8,2020-03-16,Bangladesh,19
4944,0.8,2020-03-17,Bangladesh,19
4945,0.8,2020-03-18,Bangladesh,19
4946,0.8,2020-03-19,Bangladesh,19
4947,0.8,2020-03-20,Bangladesh,19
4948,0.8,2020-03-21,Bangladesh,19
4949,0.8,2020-03-22,Bangladesh,19
4950,0.8,2020-03-23,Bangladesh,19
4951,0.8,2020-03-24,Bangladesh,19
4952,0.8,2020-03-25,Bangladesh,19
4953,0.8,2020-03-26,Bangladesh,19
4954,0.8,2020-03-27,Bangladesh,19
4955,0.8,2020-03-28,Bangladesh,19
4956,0.8,2020-03-29,Bangladesh,19
4957,0.8,2020-03-30,Bangladesh,19
4958,0.8,2020-03-31,Bangladesh,19
4959,0.8,2020-04-01,Bangladesh,19
4960,0.8,2020-04-02,Bangladesh,19
4961,0.8,2020-04-03,Bangladesh,19
4962,0.8,2020-04-04,Bangladesh,19
4963,0.8,2020-04-05,Bangladesh,19
4964,0.8,2020-04-06,Bangladesh,19
4965,0.8,2020-04-07,Bangladesh,19
4966,0.8,2020-04-08,Bangladesh,19
4967,0.8,2020-04-09,Bangladesh,19
4968,0.8,2020-04-10,Bangladesh,19
4969,0.8,2020-04-11,Bangladesh,19
4970,0.8,2020-04-12,Bangladesh,19
4971,0.8,2020-04-13,Bangladesh,19
4972,0.8,2020-04-14,Bangladesh,19
4973,0.8,2020-04-15,Bangladesh,19
4974,0.8,2020-04-16,Bangladesh,19
4975,0.8,2020-04-17,Bangladesh,19
4976,0.8,2020-04-18,Bangladesh,19
4977,0.8,2020-04-19,Bangladesh,19
4978,0.8,2020-04-20,Bangladesh,19
4979,0.8,2020-04-21,Bangladesh,19
4980,0.8,2020-04-22,Bangladesh,19
4981,0.8,2020-04-23,Bangladesh,19
4982,0.8,2020-04-24,Bangladesh,19
4983,0.8,2020-04-25,Bangladesh,19
4984,0.8,2020-04-26,Bangladesh,19
4985,0.8,2020-04-27,Bangladesh,19
4986,0.8,2020-04-28,Bangladesh,19
4987,0.8,2020-04-29,Bangladesh,19
4988,0.8,2020-04-30,Bangladesh,19
4989,0.8,2020-05-01,Bangladesh,19
4990,0.8,2020-05-02,Bangladesh,19
4991,0.8,2020-05-03,Bangladesh,19
4992,0.8,2020-05-04,Bangladesh,19
4993,0.8,2020-05-05,Bangladesh,19
4994,0.8,2020-05-06,Bangladesh,19
4995,0.8,2020-05-07,Bangladesh,19
4996,0.8,2020-05-08,Bangladesh,19
4997,0.8,2020-05-09,Bangladesh,19
4998,0.8,2020-05-10,Bangladesh,19
4999,0.8,2020-05-11,Bangladesh,19
5000,0.8,2020-05-12,Bangladesh,19
5001,0.8,2020-05-13,Bangladesh,19
5002,0.8,2020-05-14,Bangladesh,19
5003,0.8,2020-05-15,Bangladesh,19
5004,0.8,2020-05-16,Bangladesh,19
5005,0.8,2020-05-17,Bangladesh,19
5006,0.8,2020-05-18,Bangladesh,19
5007,0.8,2020-05-19,Bangladesh,19
5008,0.8,2020-05-20,Bangladesh,19
5009,0.8,2020-05-21,Bangladesh,19
5010,0.8,2020-05-22,Bangladesh,19
5011,0.8,2020-05-23,Bangladesh,19
5012,0.8,2020-05-24,Bangladesh,19
5013,0.8,2020-05-25,Bangladesh,19
5014,0.8,2020-05-26,Bangladesh,19
5015,0.8,2020-05-27,Bangladesh,19
5016,0.8,2020-05-28,Bangladesh,19
5017,0.8,2020-05-29,Bangladesh,19
5018,0.8,2020-05-30,Bangladesh,19
5019,0.8,2020-05-31,Bangladesh,19
5020,0.8,2020-06-01,Bangladesh,19
5021,0.8,2020-06-02,Bangladesh,19
5022,0.8,2020-06-03,Bangladesh,19
5023,0.8,2020-06-04,Bangladesh,19
5024,0.8,2020-06-05,Bangladesh,19
5025,0.8,2020-06-06,Bangladesh,19
5026,0.8,2020-06-07,Bangladesh,19
5027,0.8,2020-06-08,Bangladesh,19
5028,0.8,2020-06-09,Bangladesh,19
5029,0.8,2020-06-10,Bangladesh,19
5030,0.8,2020-06-11,Bangladesh,19
5031,0.8,2020-06-12,Bangladesh,19
5032,0.8,2020-06-13,Bangladesh,19
5033,0.8,2020-06-14,Bangladesh,19
5034,0.8,2020-06-15,Bangladesh,19
5035,0.8,2020-06-16,Bangladesh,19
5036,0.8,2020-06-17,Bangladesh,19
5037,0.8,2020-06-18,Bangladesh,19
5038,0.8,2020-06-19,Bangladesh,19
5039,0.8,2020-06-20,Bangladesh,19
5040,0.8,2020-06-21,Bangladesh,19
5041,0.8,2020-06-22,Bangladesh,19
5042,0.8,2020-06-23,Bangladesh,19
5043,0.8,2020-06-24,Bangladesh,19
5044,0.8,2020-06-25,Bangladesh,19
5045,0.8,2020-06-26,Bangladesh,19
5046,0.8,2020-06-27,Bangladesh,19
5047,0.8,2020-06-28,Bangladesh,19
5048,0.8,2020-06-29,Bangladesh,19
5049,0.8,2020-06-30,Bangladesh,19
5050,0.8,2020-07-01,Bangladesh,19
5051,0.8,2020-07-02,Bangladesh,19
5052,0.8,2020-07-03,Bangladesh,19
5053,0.8,2020-07-04,Bangladesh,19
5054,0.8,2020-07-05,Bangladesh,19
5055,0.8,2020-07-06,Bangladesh,19
5056,0.8,2020-07-07,Bangladesh,19
5057,0.8,2020-07-08,Bangladesh,19
5058,0.8,2020-07-09,Bangladesh,19
5059,0.8,2020-07-10,Bangladesh,19
5060,0.8,2020-07-11,Bangladesh,19
5061,0.8,2020-07-12,Bangladesh,19
5062,0.8,2020-07-13,Bangladesh,19
5063,0.8,2020-07-14,Bangladesh,19
5064,0.8,2020-07-15,Bangladesh,19
5065,0.8,2020-07-16,Bangladesh,19
5066,0.8,2020-07-17,Bangladesh,19
5067,0.8,2020-07-18,Bangladesh,19
5068,0.8,2020-07-19,Bangladesh,19
5069,0.8,2020-07-20,Bangladesh,19
5070,0.8,2020-07-21,Bangladesh,19
5071,0.8,2020-07-22,Bangladesh,19
5072,0.8,2020-07-23,Bangladesh,19
5073,0.8,2020-07-24,Bangladesh,19
5074,0.8,2020-07-25,Bangladesh,19
5075,0.8,2020-07-26,Bangladesh,19
5076,0.8,2020-07-27,Bangladesh,19
5077,0.8,2020-07-28,Bangladesh,19
5078,0.8,2020-07-29,Bangladesh,19
5079,0.8,2020-07-30,Bangladesh,19
5080,0.8,2020-07-31,Bangladesh,19
5081,0.8,2020-08-01,Bangladesh,19
5082,0.8,2020-08-02,Bangladesh,19
5083,0.8,2020-08-03,Bangladesh,19
5084,0.8,2020-08-04,Bangladesh,19
5085,0.8,2020-08-05,Bangladesh,19
5086,0.8,2020-08-06,Bangladesh,19
5087,0.8,2020-08-07,Bangladesh,19
5088,0.8,2020-08-08,Bangladesh,19
5089,0.8,2020-08-09,Bangladesh,19
5090,0.8,2020-08-10,Bangladesh,19
5091,0.8,2020-08-11,Bangladesh,19
5092,0.8,2020-08-12,Bangladesh,19
5093,0.8,2020-08-13,Bangladesh,19
5094,0.8,2020-08-14,Bangladesh,19
5095,0.8,2020-08-15,Bangladesh,19
5096,0.8,2020-08-16,Bangladesh,19
5097,0.8,2020-08-17,Bangladesh,19
5098,0.8,2020-08-18,Bangladesh,19
5099,0.8,2020-08-19,Bangladesh,19
5100,0.8,2020-08-20,Bangladesh,19
5101,0.8,2020-08-21,Bangladesh,19
5102,0.8,2020-08-22,Bangladesh,19
5103,0.8,2020-08-23,Bangladesh,19
5104,0.8,2020-08-24,Bangladesh,19
5105,0.8,2020-08-25,Bangladesh,19
5106,0.8,2020-08-26,Bangladesh,19
5107,0.8,2020-08-27,Bangladesh,19
5108,0.8,2020-08-28,Bangladesh,19
5109,0.8,2020-08-29,Bangladesh,19
5110,0.8,2020-08-30,Bangladesh,19
5111,0.8,2020-08-31,Bangladesh,19
5112,0.8,2020-09-01,Bangladesh,19
5113,0.8,2020-09-02,Bangladesh,19
5114,0.8,2020-09-03,Bangladesh,19
5115,0.8,2020-09-04,Bangladesh,19
5116,0.8,2020-09-05,Bangladesh,19
5117,0.8,2020-09-06,Bangladesh,19
5118,0.8,2020-09-07,Bangladesh,19
5119,0.8,2020-09-08,Bangladesh,19
5120,0.8,2020-09-09,Bangladesh,19
5121,0.8,2020-09-10,Bangladesh,19
5122,0.8,2020-09-11,Bangladesh,19
5123,0.8,2020-09-12,Bangladesh,19
5124,0.8,2020-09-13,Bangladesh,19
5125,0.8,2020-09-14,Bangladesh,19
5126,0.8,2020-09-15,Bangladesh,19
5127,0.8,2020-09-16,Bangladesh,19
5128,0.8,2020-09-17,Bangladesh,19
5129,0.8,2020-09-18,Bangladesh,19
5130,0.8,2020-09-19,Bangladesh,19
5131,0.8,2020-09-20,Bangladesh,19
5132,0.8,2020-09-21,Bangladesh,19
5133,0.8,2020-09-22,Bangladesh,19
5134,0.8,2020-09-23,Bangladesh,19
5135,0.8,2020-09-24,Bangladesh,19
5136,0.8,2020-09-25,Bangladesh,19
5137,0.8,2020-09-26,Bangladesh,19
5138,0.8,2020-09-27,Bangladesh,19
5139,0.8,2020-09-28,Bangladesh,19
5140,0.8,2020-09-29,Bangladesh,19
5141,0.8,2020-09-30,Bangladesh,19
5142,0.8,2020-10-01,Bangladesh,19
5143,0.8,2020-10-02,Bangladesh,19
5144,0.8,2020-10-03,Bangladesh,19
5145,0.8,2020-10-04,Bangladesh,19
5146,0.8,2020-10-05,Bangladesh,19
5147,0.8,2020-10-06,Bangladesh,19
5148,0.8,2020-10-07,Bangladesh,19
5149,0.8,2020-10-08,Bangladesh,19
5150,0.8,2020-10-09,Bangladesh,19
5151,0.8,2020-10-10,Bangladesh,19
5152,0.8,2020-10-11,Bangladesh,19
5153,0.8,2020-10-12,Bangladesh,19
5154,0.8,2020-10-13,Bangladesh,19
5155,0.8,2020-10-14,Bangladesh,19
5156,0.8,2020-10-15,Bangladesh,19
5157,0.8,2020-10-16,Bangladesh,19
5158,0.8,2020-10-17,Bangladesh,19
5159,0.8,2020-10-18,Bangladesh,19
5160,0.8,2020-10-19,Bangladesh,19
5161,0.8,2020-10-20,Bangladesh,19
5162,0.8,2020-10-21,Bangladesh,19
5163,0.8,2020-10-22,Bangladesh,19
5164,0.8,2020-10-23,Bangladesh,19
5165,0.8,2020-10-24,Bangladesh,19
5166,0.8,2020-10-25,Bangladesh,19
5167,0.8,2020-10-26,Bangladesh,19
5168,0.8,2020-10-27,Bangladesh,19
5169,0.8,2020-10-28,Bangladesh,19
5170,0.8,2020-10-29,Bangladesh,19
5171,0.8,2020-10-30,Bangladesh,19
5172,0.8,2020-10-31,Bangladesh,19
5173,0.8,2020-11-01,Bangladesh,19
5174,0.8,2020-11-02,Bangladesh,19
5175,0.8,2020-11-03,Bangladesh,19
5176,0.8,2020-11-04,Bangladesh,19
5177,0.8,2020-11-05,Bangladesh,19
5178,0.8,2020-11-06,Bangladesh,19
5179,0.8,2020-11-07,Bangladesh,19
5180,0.8,2020-11-08,Bangladesh,19
5181,0.8,2020-11-09,Bangladesh,19
5182,0.8,2020-11-10,Bangladesh,19
5183,0.8,2020-11-11,Bangladesh,19
5184,0.8,2020-11-12,Bangladesh,19
5185,0.8,2020-11-13,Bangladesh,19
5186,0.8,2020-11-14,Bangladesh,19
5187,0.8,2020-11-15,Bangladesh,19
5188,0.8,2020-11-16,Bangladesh,19
5189,7.454,2020-03-08,Bulgaria,20
5190,7.454,2020-03-09,Bulgaria,20
5191,7.454,2020-03-12,Bulgaria,20
5192,7.454,2020-03-13,Bulgaria,20
5193,7.454,2020-03-14,Bulgaria,20
5194,7.454,2020-03-15,Bulgaria,20
5195,7.454,2020-03-16,Bulgaria,20
5196,7.454,2020-03-17,Bulgaria,20
5197,7.454,2020-03-18,Bulgaria,20
5198,7.454,2020-03-19,Bulgaria,20
5199,7.454,2020-03-20,Bulgaria,20
5200,7.454,2020-03-21,Bulgaria,20
5201,7.454,2020-03-22,Bulgaria,20
5202,7.454,2020-03-23,Bulgaria,20
5203,7.454,2020-03-24,Bulgaria,20
5204,7.454,2020-03-25,Bulgaria,20
5205,7.454,2020-03-26,Bulgaria,20
5206,7.454,2020-03-27,Bulgaria,20
5207,7.454,2020-03-28,Bulgaria,20
5208,7.454,2020-03-29,Bulgaria,20
5209,7.454,2020-03-30,Bulgaria,20
5210,7.454,2020-03-31,Bulgaria,20
5211,7.454,2020-04-01,Bulgaria,20
5212,7.454,2020-04-02,Bulgaria,20
5213,7.454,2020-04-03,Bulgaria,20
5214,7.454,2020-04-04,Bulgaria,20
5215,7.454,2020-04-05,Bulgaria,20
5216,7.454,2020-04-06,Bulgaria,20
5217,7.454,2020-04-07,Bulgaria,20
5218,7.454,2020-04-08,Bulgaria,20
5219,7.454,2020-04-09,Bulgaria,20
5220,7.454,2020-04-10,Bulgaria,20
5221,7.454,2020-04-11,Bulgaria,20
5222,7.454,2020-04-12,Bulgaria,20
5223,7.454,2020-04-13,Bulgaria,20
5224,7.454,2020-04-14,Bulgaria,20
5225,7.454,2020-04-15,Bulgaria,20
5226,7.454,2020-04-16,Bulgaria,20
5227,7.454,2020-04-17,Bulgaria,20
5228,7.454,2020-04-18,Bulgaria,20
5229,7.454,2020-04-19,Bulgaria,20
5230,7.454,2020-04-20,Bulgaria,20
5231,7.454,2020-04-21,Bulgaria,20
5232,7.454,2020-04-22,Bulgaria,20
5233,7.454,2020-04-23,Bulgaria,20
5234,7.454,2020-04-24,Bulgaria,20
5235,7.454,2020-04-25,Bulgaria,20
5236,7.454,2020-04-26,Bulgaria,20
5237,7.454,2020-04-27,Bulgaria,20
5238,7.454,2020-04-28,Bulgaria,20
5239,7.454,2020-04-29,Bulgaria,20
5240,7.454,2020-04-30,Bulgaria,20
5241,7.454,2020-05-01,Bulgaria,20
5242,7.454,2020-05-02,Bulgaria,20
5243,7.454,2020-05-03,Bulgaria,20
5244,7.454,2020-05-04,Bulgaria,20
5245,7.454,2020-05-05,Bulgaria,20
5246,7.454,2020-05-06,Bulgaria,20
5247,7.454,2020-05-07,Bulgaria,20
5248,7.454,2020-05-08,Bulgaria,20
5249,7.454,2020-05-09,Bulgaria,20
5250,7.454,2020-05-10,Bulgaria,20
5251,7.454,2020-05-11,Bulgaria,20
5252,7.454,2020-05-12,Bulgaria,20
5253,7.454,2020-05-13,Bulgaria,20
5254,7.454,2020-05-14,Bulgaria,20
5255,7.454,2020-05-15,Bulgaria,20
5256,7.454,2020-05-16,Bulgaria,20
5257,7.454,2020-05-17,Bulgaria,20
5258,7.454,2020-05-18,Bulgaria,20
5259,7.454,2020-05-19,Bulgaria,20
5260,7.454,2020-05-20,Bulgaria,20
5261,7.454,2020-05-21,Bulgaria,20
5262,7.454,2020-05-22,Bulgaria,20
5263,7.454,2020-05-23,Bulgaria,20
5264,7.454,2020-05-24,Bulgaria,20
5265,7.454,2020-05-25,Bulgaria,20
5266,7.454,2020-05-26,Bulgaria,20
5267,7.454,2020-05-27,Bulgaria,20
5268,7.454,2020-05-28,Bulgaria,20
5269,7.454,2020-05-29,Bulgaria,20
5270,7.454,2020-05-30,Bulgaria,20
5271,7.454,2020-05-31,Bulgaria,20
5272,7.454,2020-06-01,Bulgaria,20
5273,7.454,2020-06-02,Bulgaria,20
5274,7.454,2020-06-03,Bulgaria,20
5275,7.454,2020-06-04,Bulgaria,20
5276,7.454,2020-06-05,Bulgaria,20
5277,7.454,2020-06-06,Bulgaria,20
5278,7.454,2020-06-07,Bulgaria,20
5279,7.454,2020-06-08,Bulgaria,20
5280,7.454,2020-06-09,Bulgaria,20
5281,7.454,2020-06-10,Bulgaria,20
5282,7.454,2020-06-11,Bulgaria,20
5283,7.454,2020-06-12,Bulgaria,20
5284,7.454,2020-06-13,Bulgaria,20
5285,7.454,2020-06-14,Bulgaria,20
5286,7.454,2020-06-15,Bulgaria,20
5287,7.454,2020-06-16,Bulgaria,20
5288,7.454,2020-06-17,Bulgaria,20
5289,7.454,2020-06-18,Bulgaria,20
5290,7.454,2020-06-19,Bulgaria,20
5291,7.454,2020-06-20,Bulgaria,20
5292,7.454,2020-06-21,Bulgaria,20
5293,7.454,2020-06-22,Bulgaria,20
5294,7.454,2020-06-23,Bulgaria,20
5295,7.454,2020-06-24,Bulgaria,20
5296,7.454,2020-06-25,Bulgaria,20
5297,7.454,2020-06-26,Bulgaria,20
5298,7.454,2020-06-27,Bulgaria,20
5299,7.454,2020-06-28,Bulgaria,20
5300,7.454,2020-06-29,Bulgaria,20
5301,7.454,2020-06-30,Bulgaria,20
5302,7.454,2020-07-01,Bulgaria,20
5303,7.454,2020-07-02,Bulgaria,20
5304,7.454,2020-07-03,Bulgaria,20
5305,7.454,2020-07-04,Bulgaria,20
5306,7.454,2020-07-05,Bulgaria,20
5307,7.454,2020-07-06,Bulgaria,20
5308,7.454,2020-07-07,Bulgaria,20
5309,7.454,2020-07-08,Bulgaria,20
5310,7.454,2020-07-09,Bulgaria,20
5311,7.454,2020-07-10,Bulgaria,20
5312,7.454,2020-07-11,Bulgaria,20
5313,7.454,2020-07-12,Bulgaria,20
5314,7.454,2020-07-13,Bulgaria,20
5315,7.454,2020-07-14,Bulgaria,20
5316,7.454,2020-07-15,Bulgaria,20
5317,7.454,2020-07-16,Bulgaria,20
5318,7.454,2020-07-17,Bulgaria,20
5319,7.454,2020-07-18,Bulgaria,20
5320,7.454,2020-07-19,Bulgaria,20
5321,7.454,2020-07-20,Bulgaria,20
5322,7.454,2020-07-21,Bulgaria,20
5323,7.454,2020-07-22,Bulgaria,20
5324,7.454,2020-07-23,Bulgaria,20
5325,7.454,2020-07-24,Bulgaria,20
5326,7.454,2020-07-25,Bulgaria,20
5327,7.454,2020-07-26,Bulgaria,20
5328,7.454,2020-07-27,Bulgaria,20
5329,7.454,2020-07-28,Bulgaria,20
5330,7.454,2020-07-29,Bulgaria,20
