,stringency_index,date,location,cty_id
55469,58.33,2020-08-31,Kosovo,210
55470,58.33,2020-09-01,Kosovo,210
55471,58.33,2020-09-02,Kosovo,210
55472,58.33,2020-09-03,Kosovo,210
55473,58.33,2020-09-04,Kosovo,210
55474,58.33,2020-09-05,Kosovo,210
55475,58.33,2020-09-06,Kosovo,210
55476,58.33,2020-09-07,Kosovo,210
55477,60.19,2020-09-08,Kosovo,210
55478,60.19,2020-09-09,Kosovo,210
55479,60.19,2020-09-10,Kosovo,210
55480,60.19,2020-09-11,Kosovo,210
55481,60.19,2020-09-12,Kosovo,210
55482,60.19,2020-09-13,Kosovo,210
55483,58.33,2020-09-14,Kosovo,210
55484,58.33,2020-09-15,Kosovo,210
55485,58.33,2020-09-16,Kosovo,210
55486,58.33,2020-09-17,Kosovo,210
55487,58.33,2020-09-18,Kosovo,210
55488,58.33,2020-09-19,Kosovo,210
55489,58.33,2020-09-20,Kosovo,210
55490,58.33,2020-09-21,Kosovo,210
55491,58.33,2020-09-22,Kosovo,210
55492,58.33,2020-09-23,Kosovo,210
55493,58.33,2020-09-24,Kosovo,210
55494,58.33,2020-09-25,Kosovo,210
55495,58.33,2020-09-26,Kosovo,210
55496,58.33,2020-09-27,Kosovo,210
55497,58.33,2020-09-28,Kosovo,210
55498,58.33,2020-09-29,Kosovo,210
55499,58.33,2020-09-30,Kosovo,210
55500,58.33,2020-10-01,Kosovo,210
55501,58.33,2020-10-02,Kosovo,210
55502,58.33,2020-10-03,Kosovo,210
55503,58.33,2020-10-04,Kosovo,210
55504,58.33,2020-10-05,Kosovo,210
55505,58.33,2020-10-06,Kosovo,210
55506,58.33,2020-10-07,Kosovo,210
55507,52.78,2020-10-08,Kosovo,210
55508,52.78,2020-10-09,Kosovo,210
55509,52.78,2020-10-10,Kosovo,210
55510,52.78,2020-10-11,Kosovo,210
55511,52.78,2020-10-12,Kosovo,210
55512,52.78,2020-10-13,Kosovo,210
55513,52.78,2020-10-14,Kosovo,210
55514,52.78,2020-10-15,Kosovo,210
55515,52.78,2020-10-16,Kosovo,210
55516,52.78,2020-10-17,Kosovo,210
55517,52.78,2020-10-18,Kosovo,210
55518,52.78,2020-10-19,Kosovo,210
55519,52.78,2020-10-20,Kosovo,210
55520,52.78,2020-10-21,Kosovo,210
55521,52.78,2020-10-22,Kosovo,210
55522,52.78,2020-10-23,Kosovo,210
55523,52.78,2020-10-24,Kosovo,210
55524,52.78,2020-10-25,Kosovo,210
55525,52.78,2020-10-26,Kosovo,210
55526,52.78,2020-10-27,Kosovo,210
55527,52.78,2020-10-28,Kosovo,210
55528,52.78,2020-10-29,Kosovo,210
55529,60.19,2020-10-30,Kosovo,210
55530,60.19,2020-10-31,Kosovo,210
55531,60.19,2020-11-01,Kosovo,210
55532,60.19,2020-11-02,Kosovo,210
55533,60.19,2020-11-03,Kosovo,210
55534,60.19,2020-11-04,Kosovo,210
55535,60.19,2020-11-05,Kosovo,210
55536,60.19,2020-11-06,Kosovo,210
55537,60.19,2020-11-07,Kosovo,210
55538,74.07,2020-11-08,Kosovo,210
55539,74.07,2020-11-09,Kosovo,210
55540,74.07,2020-11-10,Kosovo,210
55541,74.07,2020-11-11,Kosovo,210
55542,74.07,2020-11-12,Kosovo,210
55543,74.07,2020-11-13,Kosovo,210
55544,74.07,2020-11-14,Kosovo,210
55545,74.07,2020-11-15,Kosovo,210
55546,,2020-11-16,Kosovo,210
55547,40.74,2020-04-10,Yemen,211
55548,40.74,2020-04-11,Yemen,211
55549,40.74,2020-04-12,Yemen,211
55550,40.74,2020-04-13,Yemen,211
55551,40.74,2020-04-14,Yemen,211
55552,40.74,2020-04-15,Yemen,211
55553,40.74,2020-04-16,Yemen,211
55554,40.74,2020-04-17,Yemen,211
55555,40.74,2020-04-18,Yemen,211
55556,40.74,2020-04-19,Yemen,211
55557,40.74,2020-04-20,Yemen,211
55558,40.74,2020-04-21,Yemen,211
55559,40.74,2020-04-22,Yemen,211
55560,40.74,2020-04-23,Yemen,211
55561,40.74,2020-04-24,Yemen,211
55562,40.74,2020-04-25,Yemen,211
55563,40.74,2020-04-26,Yemen,211
55564,40.74,2020-04-27,Yemen,211
55565,40.74,2020-04-28,Yemen,211
55566,40.74,2020-04-29,Yemen,211
55567,52.78,2020-04-30,Yemen,211
55568,58.33,2020-05-01,Yemen,211
55569,58.33,2020-05-02,Yemen,211
55570,58.33,2020-05-03,Yemen,211
55571,58.33,2020-05-04,Yemen,211
55572,56.48,2020-05-05,Yemen,211
55573,56.48,2020-05-06,Yemen,211
55574,56.48,2020-05-07,Yemen,211
55575,56.48,2020-05-08,Yemen,211
55576,56.48,2020-05-09,Yemen,211
55577,56.48,2020-05-10,Yemen,211
55578,56.48,2020-05-11,Yemen,211
55579,56.48,2020-05-12,Yemen,211
55580,56.48,2020-05-13,Yemen,211
55581,56.48,2020-05-14,Yemen,211
55582,56.48,2020-05-15,Yemen,211
55583,56.48,2020-05-16,Yemen,211
55584,56.48,2020-05-17,Yemen,211
55585,56.48,2020-05-18,Yemen,211
55586,56.48,2020-05-19,Yemen,211
55587,56.48,2020-05-20,Yemen,211
55588,56.48,2020-05-21,Yemen,211
55589,56.48,2020-05-22,Yemen,211
55590,56.48,2020-05-23,Yemen,211
55591,56.48,2020-05-24,Yemen,211
55592,56.48,2020-05-25,Yemen,211
55593,56.48,2020-05-26,Yemen,211
55594,56.48,2020-05-27,Yemen,211
55595,58.33,2020-05-28,Yemen,211
55596,58.33,2020-05-29,Yemen,211
55597,58.33,2020-05-30,Yemen,211
55598,58.33,2020-05-31,Yemen,211
55599,58.33,2020-06-01,Yemen,211
55600,58.33,2020-06-02,Yemen,211
55601,58.33,2020-06-03,Yemen,211
55602,58.33,2020-06-04,Yemen,211
55603,58.33,2020-06-05,Yemen,211
55604,58.33,2020-06-06,Yemen,211
55605,58.33,2020-06-07,Yemen,211
55606,58.33,2020-06-08,Yemen,211
55607,58.33,2020-06-09,Yemen,211
55608,58.33,2020-06-10,Yemen,211
55609,58.33,2020-06-11,Yemen,211
55610,58.33,2020-06-12,Yemen,211
55611,58.33,2020-06-13,Yemen,211
55612,58.33,2020-06-14,Yemen,211
55613,58.33,2020-06-15,Yemen,211
55614,58.33,2020-06-16,Yemen,211
55615,58.33,2020-06-17,Yemen,211
55616,58.33,2020-06-18,Yemen,211
55617,58.33,2020-06-19,Yemen,211
55618,58.33,2020-06-20,Yemen,211
55619,58.33,2020-06-21,Yemen,211
55620,58.33,2020-06-22,Yemen,211
55621,58.33,2020-06-23,Yemen,211
55622,58.33,2020-06-24,Yemen,211
55623,58.33,2020-06-25,Yemen,211
55624,58.33,2020-06-26,Yemen,211
55625,58.33,2020-06-27,Yemen,211
55626,58.33,2020-06-28,Yemen,211
55627,58.33,2020-06-29,Yemen,211
55628,58.33,2020-06-30,Yemen,211
55629,58.33,2020-07-01,Yemen,211
55630,58.33,2020-07-02,Yemen,211
55631,58.33,2020-07-03,Yemen,211
55632,58.33,2020-07-04,Yemen,211
55633,58.33,2020-07-05,Yemen,211
55634,58.33,2020-07-06,Yemen,211
55635,58.33,2020-07-07,Yemen,211
55636,58.33,2020-07-08,Yemen,211
55637,58.33,2020-07-09,Yemen,211
55638,58.33,2020-07-10,Yemen,211
55639,58.33,2020-07-11,Yemen,211
55640,58.33,2020-07-12,Yemen,211
55641,31.48,2020-07-13,Yemen,211
55642,31.48,2020-07-14,Yemen,211
55643,31.48,2020-07-15,Yemen,211
55644,31.48,2020-07-16,Yemen,211
55645,31.48,2020-07-17,Yemen,211
55646,31.48,2020-07-18,Yemen,211
55647,31.48,2020-07-19,Yemen,211
55648,31.48,2020-07-20,Yemen,211
55649,31.48,2020-07-21,Yemen,211
55650,31.48,2020-07-22,Yemen,211
55651,31.48,2020-07-23,Yemen,211
55652,31.48,2020-07-24,Yemen,211
55653,31.48,2020-07-25,Yemen,211
55654,31.48,2020-07-26,Yemen,211
55655,31.48,2020-07-27,Yemen,211
55656,31.48,2020-07-28,Yemen,211
55657,31.48,2020-07-29,Yemen,211
55658,31.48,2020-07-30,Yemen,211
55659,31.48,2020-07-31,Yemen,211
55660,31.48,2020-08-01,Yemen,211
55661,31.48,2020-08-02,Yemen,211
55662,31.48,2020-08-03,Yemen,211
55663,31.48,2020-08-04,Yemen,211
55664,31.48,2020-08-05,Yemen,211
55665,31.48,2020-08-06,Yemen,211
55666,31.48,2020-08-07,Yemen,211
55667,31.48,2020-08-08,Yemen,211
55668,31.48,2020-08-09,Yemen,211
55669,31.48,2020-08-10,Yemen,211
55670,31.48,2020-08-11,Yemen,211
55671,31.48,2020-08-12,Yemen,211
55672,31.48,2020-08-13,Yemen,211
55673,31.48,2020-08-14,Yemen,211
55674,31.48,2020-08-15,Yemen,211
55675,31.48,2020-08-16,Yemen,211
55676,31.48,2020-08-17,Yemen,211
55677,31.48,2020-08-18,Yemen,211
55678,31.48,2020-08-19,Yemen,211
55679,31.48,2020-08-20,Yemen,211
55680,31.48,2020-08-21,Yemen,211
55681,31.48,2020-08-22,Yemen,211
55682,31.48,2020-08-23,Yemen,211
55683,31.48,2020-08-24,Yemen,211
55684,31.48,2020-08-25,Yemen,211
55685,31.48,2020-08-26,Yemen,211
55686,31.48,2020-08-27,Yemen,211
55687,31.48,2020-08-28,Yemen,211
55688,31.48,2020-08-29,Yemen,211
55689,31.48,2020-08-30,Yemen,211
55690,31.48,2020-08-31,Yemen,211
55691,31.48,2020-09-01,Yemen,211
55692,31.48,2020-09-02,Yemen,211
55693,31.48,2020-09-03,Yemen,211
55694,31.48,2020-09-04,Yemen,211
55695,31.48,2020-09-05,Yemen,211
55696,31.48,2020-09-06,Yemen,211
55697,31.48,2020-09-07,Yemen,211
55698,31.48,2020-09-08,Yemen,211
55699,31.48,2020-09-09,Yemen,211
55700,31.48,2020-09-10,Yemen,211
55701,31.48,2020-09-11,Yemen,211
55702,31.48,2020-09-12,Yemen,211
55703,31.48,2020-09-13,Yemen,211
55704,31.48,2020-09-14,Yemen,211
55705,31.48,2020-09-15,Yemen,211
55706,31.48,2020-09-16,Yemen,211
55707,31.48,2020-09-17,Yemen,211
55708,31.48,2020-09-18,Yemen,211
55709,31.48,2020-09-19,Yemen,211
55710,31.48,2020-09-20,Yemen,211
55711,31.48,2020-09-21,Yemen,211
55712,31.48,2020-09-22,Yemen,211
55713,31.48,2020-09-23,Yemen,211
55714,31.48,2020-09-24,Yemen,211
55715,31.48,2020-09-25,Yemen,211
55716,31.48,2020-09-26,Yemen,211
55717,31.48,2020-09-27,Yemen,211
55718,31.48,2020-09-28,Yemen,211
55719,45.37,2020-09-29,Yemen,211
55720,45.37,2020-09-30,Yemen,211
55721,45.37,2020-10-01,Yemen,211
55722,45.37,2020-10-02,Yemen,211
55723,45.37,2020-10-03,Yemen,211
55724,45.37,2020-10-04,Yemen,211
55725,45.37,2020-10-05,Yemen,211
55726,45.37,2020-10-06,Yemen,211
55727,45.37,2020-10-07,Yemen,211
55728,45.37,2020-10-08,Yemen,211
55729,45.37,2020-10-09,Yemen,211
55730,45.37,2020-10-10,Yemen,211
55731,45.37,2020-10-11,Yemen,211
55732,45.37,2020-10-12,Yemen,211
55733,40.74,2020-10-13,Yemen,211
55734,40.74,2020-10-14,Yemen,211
55735,40.74,2020-10-15,Yemen,211
55736,40.74,2020-10-16,Yemen,211
55737,40.74,2020-10-17,Yemen,211
55738,40.74,2020-10-18,Yemen,211
55739,40.74,2020-10-19,Yemen,211
55740,40.74,2020-10-20,Yemen,211
55741,40.74,2020-10-21,Yemen,211
55742,40.74,2020-10-22,Yemen,211
55743,40.74,2020-10-23,Yemen,211
55744,40.74,2020-10-24,Yemen,211
55745,40.74,2020-10-25,Yemen,211
55746,40.74,2020-10-26,Yemen,211
55747,29.63,2020-10-27,Yemen,211
55748,29.63,2020-10-28,Yemen,211
55749,29.63,2020-10-29,Yemen,211
55750,24.07,2020-10-30,Yemen,211
55751,24.07,2020-10-31,Yemen,211
55752,24.07,2020-11-01,Yemen,211
55753,24.07,2020-11-02,Yemen,211
55754,24.07,2020-11-03,Yemen,211
55755,24.07,2020-11-04,Yemen,211
55756,24.07,2020-11-05,Yemen,211
55757,24.07,2020-11-06,Yemen,211
55758,24.07,2020-11-07,Yemen,211
55759,24.07,2020-11-08,Yemen,211
55760,24.07,2020-11-09,Yemen,211
55761,,2020-11-10,Yemen,211
55762,,2020-11-11,Yemen,211
55763,,2020-11-12,Yemen,211
55764,,2020-11-13,Yemen,211
55765,,2020-11-14,Yemen,211
55766,,2020-11-15,Yemen,211
55767,,2020-11-16,Yemen,211
55768,2.78,2020-02-07,South Africa,212
55769,2.78,2020-02-08,South Africa,212
55770,2.78,2020-02-09,South Africa,212
55771,2.78,2020-02-10,South Africa,212
55772,2.78,2020-02-11,South Africa,212
55773,2.78,2020-02-12,South Africa,212
55774,2.78,2020-02-13,South Africa,212
55775,2.78,2020-02-14,South Africa,212
55776,2.78,2020-02-15,South Africa,212
55777,2.78,2020-02-16,South Africa,212
55778,2.78,2020-02-17,South Africa,212
55779,2.78,2020-02-18,South Africa,212
55780,2.78,2020-02-19,South Africa,212
55781,2.78,2020-02-20,South Africa,212
55782,2.78,2020-02-21,South Africa,212
55783,2.78,2020-02-22,South Africa,212
55784,2.78,2020-02-23,South Africa,212
55785,2.78,2020-02-24,South Africa,212
55786,2.78,2020-02-25,South Africa,212
55787,2.78,2020-02-26,South Africa,212
55788,2.78,2020-02-27,South Africa,212
55789,2.78,2020-02-28,South Africa,212
55790,2.78,2020-02-29,South Africa,212
55791,2.78,2020-03-01,South Africa,212
55792,2.78,2020-03-02,South Africa,212
55793,2.78,2020-03-03,South Africa,212
55794,2.78,2020-03-04,South Africa,212
55795,13.89,2020-03-05,South Africa,212
55796,13.89,2020-03-06,South Africa,212
55797,13.89,2020-03-07,South Africa,212
55798,13.89,2020-03-08,South Africa,212
55799,13.89,2020-03-09,South Africa,212
55800,13.89,2020-03-10,South Africa,212
55801,13.89,2020-03-11,South Africa,212
55802,13.89,2020-03-12,South Africa,212
55803,13.89,2020-03-13,South Africa,212
55804,13.89,2020-03-14,South Africa,212
55805,19.44,2020-03-15,South Africa,212
55806,38.89,2020-03-16,South Africa,212
55807,38.89,2020-03-17,South Africa,212
55808,55.56,2020-03-18,South Africa,212
55809,55.56,2020-03-19,South Africa,212
55810,55.56,2020-03-20,South Africa,212
55811,55.56,2020-03-21,South Africa,212
55812,55.56,2020-03-22,South Africa,212
55813,55.56,2020-03-23,South Africa,212
55814,55.56,2020-03-24,South Africa,212
55815,55.56,2020-03-25,South Africa,212
55816,87.96,2020-03-26,South Africa,212
55817,87.96,2020-03-27,South Africa,212
55818,87.96,2020-03-28,South Africa,212
55819,87.96,2020-03-29,South Africa,212
55820,87.96,2020-03-30,South Africa,212
55821,87.96,2020-03-31,South Africa,212
55822,87.96,2020-04-01,South Africa,212
55823,87.96,2020-04-02,South Africa,212
55824,87.96,2020-04-03,South Africa,212
55825,87.96,2020-04-04,South Africa,212
55826,87.96,2020-04-05,South Africa,212
55827,87.96,2020-04-06,South Africa,212
55828,87.96,2020-04-07,South Africa,212
55829,87.96,2020-04-08,South Africa,212
55830,87.96,2020-04-09,South Africa,212
55831,87.96,2020-04-10,South Africa,212
55832,87.96,2020-04-11,South Africa,212
55833,87.96,2020-04-12,South Africa,212
55834,87.96,2020-04-13,South Africa,212
55835,87.96,2020-04-14,South Africa,212
55836,87.96,2020-04-15,South Africa,212
55837,87.96,2020-04-16,South Africa,212
55838,87.96,2020-04-17,South Africa,212
55839,87.96,2020-04-18,South Africa,212
55840,87.96,2020-04-19,South Africa,212
55841,87.96,2020-04-20,South Africa,212
55842,87.96,2020-04-21,South Africa,212
55843,87.96,2020-04-22,South Africa,212
55844,87.96,2020-04-23,South Africa,212
55845,87.96,2020-04-24,South Africa,212
55846,87.96,2020-04-25,South Africa,212
55847,87.96,2020-04-26,South Africa,212
55848,87.96,2020-04-27,South Africa,212
55849,87.96,2020-04-28,South Africa,212
55850,87.96,2020-04-29,South Africa,212
55851,87.96,2020-04-30,South Africa,212
55852,84.26,2020-05-01,South Africa,212
55853,84.26,2020-05-02,South Africa,212
55854,84.26,2020-05-03,South Africa,212
55855,84.26,2020-05-04,South Africa,212
55856,84.26,2020-05-05,South Africa,212
55857,84.26,2020-05-06,South Africa,212
55858,84.26,2020-05-07,South Africa,212
55859,84.26,2020-05-08,South Africa,212
55860,84.26,2020-05-09,South Africa,212
55861,84.26,2020-05-10,South Africa,212
55862,84.26,2020-05-11,South Africa,212
55863,84.26,2020-05-12,South Africa,212
55864,84.26,2020-05-13,South Africa,212
55865,84.26,2020-05-14,South Africa,212
55866,84.26,2020-05-15,South Africa,212
55867,84.26,2020-05-16,South Africa,212
55868,84.26,2020-05-17,South Africa,212
55869,84.26,2020-05-18,South Africa,212
55870,84.26,2020-05-19,South Africa,212
55871,84.26,2020-05-20,South Africa,212
55872,84.26,2020-05-21,South Africa,212
55873,84.26,2020-05-22,South Africa,212
55874,84.26,2020-05-23,South Africa,212
55875,84.26,2020-05-24,South Africa,212
55876,84.26,2020-05-25,South Africa,212
55877,84.26,2020-05-26,South Africa,212
55878,84.26,2020-05-27,South Africa,212
55879,84.26,2020-05-28,South Africa,212
55880,84.26,2020-05-29,South Africa,212
55881,84.26,2020-05-30,South Africa,212
55882,84.26,2020-05-31,South Africa,212
55883,80.56,2020-06-01,South Africa,212
55884,80.56,2020-06-02,South Africa,212
55885,80.56,2020-06-03,South Africa,212
55886,80.56,2020-06-04,South Africa,212
55887,80.56,2020-06-05,South Africa,212
55888,80.56,2020-06-06,South Africa,212
55889,80.56,2020-06-07,South Africa,212
55890,76.85,2020-06-08,South Africa,212
55891,76.85,2020-06-09,South Africa,212
55892,76.85,2020-06-10,South Africa,212
55893,76.85,2020-06-11,South Africa,212
55894,76.85,2020-06-12,South Africa,212
55895,76.85,2020-06-13,South Africa,212
55896,76.85,2020-06-14,South Africa,212
55897,76.85,2020-06-15,South Africa,212
55898,76.85,2020-06-16,South Africa,212
55899,76.85,2020-06-17,South Africa,212
55900,76.85,2020-06-18,South Africa,212
55901,76.85,2020-06-19,South Africa,212
55902,76.85,2020-06-20,South Africa,212
55903,76.85,2020-06-21,South Africa,212
55904,76.85,2020-06-22,South Africa,212
55905,76.85,2020-06-23,South Africa,212
55906,76.85,2020-06-24,South Africa,212
55907,76.85,2020-06-25,South Africa,212
55908,76.85,2020-06-26,South Africa,212
55909,76.85,2020-06-27,South Africa,212
55910,76.85,2020-06-28,South Africa,212
55911,76.85,2020-06-29,South Africa,212
55912,76.85,2020-06-30,South Africa,212
55913,76.85,2020-07-01,South Africa,212
55914,76.85,2020-07-02,South Africa,212
55915,76.85,2020-07-03,South Africa,212
55916,76.85,2020-07-04,South Africa,212
55917,76.85,2020-07-05,South Africa,212
55918,76.85,2020-07-06,South Africa,212
55919,76.85,2020-07-07,South Africa,212
55920,76.85,2020-07-08,South Africa,212
55921,76.85,2020-07-09,South Africa,212
55922,76.85,2020-07-10,South Africa,212
55923,76.85,2020-07-11,South Africa,212
55924,80.56,2020-07-12,South Africa,212
55925,80.56,2020-07-13,South Africa,212
55926,80.56,2020-07-14,South Africa,212
55927,80.56,2020-07-15,South Africa,212
55928,80.56,2020-07-16,South Africa,212
55929,80.56,2020-07-17,South Africa,212
55930,80.56,2020-07-18,South Africa,212
55931,80.56,2020-07-19,South Africa,212
55932,80.56,2020-07-20,South Africa,212
55933,80.56,2020-07-21,South Africa,212
55934,80.56,2020-07-22,South Africa,212
55935,80.56,2020-07-23,South Africa,212
55936,80.56,2020-07-24,South Africa,212
55937,80.56,2020-07-25,South Africa,212
55938,80.56,2020-07-26,South Africa,212
55939,80.56,2020-07-27,South Africa,212
55940,80.56,2020-07-28,South Africa,212
55941,80.56,2020-07-29,South Africa,212
55942,80.56,2020-07-30,South Africa,212
55943,80.56,2020-07-31,South Africa,212
55944,80.56,2020-08-01,South Africa,212
55945,80.56,2020-08-02,South Africa,212
55946,80.56,2020-08-03,South Africa,212
55947,80.56,2020-08-04,South Africa,212
55948,80.56,2020-08-05,South Africa,212
55949,80.56,2020-08-06,South Africa,212
55950,80.56,2020-08-07,South Africa,212
55951,80.56,2020-08-08,South Africa,212
55952,80.56,2020-08-09,South Africa,212
55953,80.56,2020-08-10,South Africa,212
55954,80.56,2020-08-11,South Africa,212
55955,80.56,2020-08-12,South Africa,212
55956,80.56,2020-08-13,South Africa,212
55957,80.56,2020-08-14,South Africa,212
55958,80.56,2020-08-15,South Africa,212
55959,80.56,2020-08-16,South Africa,212
55960,80.56,2020-08-17,South Africa,212
55961,77.78,2020-08-18,South Africa,212
55962,77.78,2020-08-19,South Africa,212
55963,77.78,2020-08-20,South Africa,212
55964,77.78,2020-08-21,South Africa,212
55965,77.78,2020-08-22,South Africa,212
55966,77.78,2020-08-23,South Africa,212
55967,72.22,2020-08-24,South Africa,212
55968,72.22,2020-08-25,South Africa,212
55969,72.22,2020-08-26,South Africa,212
55970,72.22,2020-08-27,South Africa,212
55971,72.22,2020-08-28,South Africa,212
55972,72.22,2020-08-29,South Africa,212
55973,72.22,2020-08-30,South Africa,212
55974,72.22,2020-08-31,South Africa,212
55975,72.22,2020-09-01,South Africa,212
55976,72.22,2020-09-02,South Africa,212
55977,72.22,2020-09-03,South Africa,212
55978,72.22,2020-09-04,South Africa,212
55979,72.22,2020-09-05,South Africa,212
55980,72.22,2020-09-06,South Africa,212
55981,72.22,2020-09-07,South Africa,212
55982,72.22,2020-09-08,South Africa,212
55983,72.22,2020-09-09,South Africa,212
55984,72.22,2020-09-10,South Africa,212
55985,72.22,2020-09-11,South Africa,212
55986,72.22,2020-09-12,South Africa,212
55987,72.22,2020-09-13,South Africa,212
55988,72.22,2020-09-14,South Africa,212
55989,72.22,2020-09-15,South Africa,212
55990,72.22,2020-09-16,South Africa,212
55991,72.22,2020-09-17,South Africa,212
55992,72.22,2020-09-18,South Africa,212
55993,72.22,2020-09-19,South Africa,212
55994,44.44,2020-09-20,South Africa,212
55995,44.44,2020-09-21,South Africa,212
55996,44.44,2020-09-22,South Africa,212
55997,44.44,2020-09-23,South Africa,212
55998,44.44,2020-09-24,South Africa,212
55999,44.44,2020-09-25,South Africa,212
56000,44.44,2020-09-26,South Africa,212
56001,44.44,2020-09-27,South Africa,212
56002,44.44,2020-09-28,South Africa,212
56003,44.44,2020-09-29,South Africa,212
56004,44.44,2020-09-30,South Africa,212
56005,39.81,2020-10-01,South Africa,212
56006,39.81,2020-10-02,South Africa,212
56007,39.81,2020-10-03,South Africa,212
56008,39.81,2020-10-04,South Africa,212
56009,39.81,2020-10-05,South Africa,212
56010,39.81,2020-10-06,South Africa,212
56011,39.81,2020-10-07,South Africa,212
56012,39.81,2020-10-08,South Africa,212
56013,39.81,2020-10-09,South Africa,212
56014,39.81,2020-10-10,South Africa,212
56015,39.81,2020-10-11,South Africa,212
56016,39.81,2020-10-12,South Africa,212
56017,39.81,2020-10-13,South Africa,212
56018,39.81,2020-10-14,South Africa,212
56019,39.81,2020-10-15,South Africa,212
56020,39.81,2020-10-16,South Africa,212
56021,39.81,2020-10-17,South Africa,212
56022,39.81,2020-10-18,South Africa,212
56023,39.81,2020-10-19,South Africa,212
56024,38.89,2020-10-20,South Africa,212
56025,38.89,2020-10-21,South Africa,212
56026,38.89,2020-10-22,South Africa,212
56027,38.89,2020-10-23,South Africa,212
56028,38.89,2020-10-24,South Africa,212
56029,38.89,2020-10-25,South Africa,212
56030,38.89,2020-10-26,South Africa,212
56031,38.89,2020-10-27,South Africa,212
56032,38.89,2020-10-28,South Africa,212
56033,38.89,2020-10-29,South Africa,212
56034,,2020-10-30,South Africa,212
56035,,2020-10-31,South Africa,212
56036,,2020-11-01,South Africa,212
56037,,2020-11-02,South Africa,212
56038,,2020-11-03,South Africa,212
56039,,2020-11-04,South Africa,212
56040,,2020-11-05,South Africa,212
56041,,2020-11-06,South Africa,212
56042,,2020-11-07,South Africa,212
56043,,2020-11-08,South Africa,212
56044,,2020-11-09,South Africa,212
56045,,2020-11-10,South Africa,212
56046,,2020-11-11,South Africa,212
56047,,2020-11-12,South Africa,212
56048,,2020-11-13,South Africa,212
56049,,2020-11-14,South Africa,212
56050,,2020-11-15,South Africa,212
56051,,2020-11-16,South Africa,212
56052,16.67,2020-03-19,Zambia,213
56053,27.78,2020-03-20,Zambia,213
56054,27.78,2020-03-21,Zambia,213
56055,27.78,2020-03-22,Zambia,213
56056,27.78,2020-03-23,Zambia,213
56057,27.78,2020-03-24,Zambia,213
56058,27.78,2020-03-25,Zambia,213
56059,36.11,2020-03-26,Zambia,213
56060,41.67,2020-03-27,Zambia,213
